"date","mean","stdev","var","median","iqr"
2020-03-04,74.4937936106043,33.8150135778611,1164.43167015814,78.8319283762286,50.6237388118629
2020-03-09,72.0691277288628,31.3164117874637,1026.66621645035,75.35692374937,45.8177377024012
2020-03-14,69.6444618471214,28.8178099970663,888.900762742564,71.8819191225114,41.0117365929396
2020-03-19,67.21979596538,26.3192082066689,751.135309034777,68.4069144956528,36.205735483478
2020-03-24,64.7951300836386,23.8206064162715,613.369855326989,64.9319098687942,31.3997343740163
2020-03-29,62.3704642018972,21.3220046258741,475.604401619202,61.4569052419355,26.5937332645547
2020-04-03,57.2970533370979,19.1211564381917,372.511734008787,55.71067943573,22.2562461217252
2020-04-08,48.2505249977119,17.3669386545817,321.428245544432,46.5576218605042,18.6215299288439
2020-04-13,39.2039966583259,15.6127208709716,270.344757080077,37.4045642852784,14.9868137359627
2020-04-18,30.15746831894,13.8585030873616,219.261268615721,28.2515067100525,11.3520975430814
2020-04-23,21.110939979554,12.1042853037516,168.177780151366,19.0984491348267,7.71738135020014
2020-04-28,12.064411640168,10.3500675201415,117.09429168701,9.94539155960089,4.08266515731887
2020-05-03,6.88948658974014,9.72619032090703,97.2630698911589,4.5654084605556,2.0518864970061
2020-05-08,7.52196647274953,10.7978239982358,124.310248098064,4.84503707578111,2.42701413554606
2020-05-13,8.15444635575892,11.8694576755646,151.357426304969,5.12466569100663,2.80214177408602
2020-05-18,8.7869262387683,12.9410913528934,178.404604511875,5.40429430623215,3.17726941262598
2020-05-23,9.41940612177769,14.0127250302222,205.45178271878,5.68392292145766,3.55239705116594
2020-05-28,10.0518860047871,15.084358707551,232.498960925685,5.96355153668318,3.9275246897059
2020-06-02,10.4620170507131,16.1121890504898,260.996728594379,6.07716359692242,4.13045469899407
2020-06-07,10.2051015853889,17.0086093902587,293.846264648436,5.69272599220282,3.81679182052688
2020-06-12,9.91112798055088,17.897729174296,326.937565612791,5.28061896165219,3.4744293371844
2020-06-17,9.61715437571283,18.7868489583333,360.028866577147,4.86851193110155,3.13206685384191
2020-06-22,9.32318077087477,19.6759687423705,393.120167541502,4.45640490055091,2.78970437049942
2020-06-27,9.02920716603672,20.5650885264078,426.211468505858,4.04429787000027,2.44734188715693
