Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1977","1977","ha","3500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1977","1977","100 g/ha","85174","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1977","1977","t","29811","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1978","1978","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1978","1978","100 g/ha","82410","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1978","1978","t","32964","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1979","1979","ha","4500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1979","1979","100 g/ha","93176","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1979","1979","t","41929","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1980","1980","ha","4500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1980","1980","100 g/ha","86362","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1980","1980","t","38863","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1981","1981","ha","4700","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1981","1981","100 g/ha","97536","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1981","1981","t","45842","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1982","1982","ha","3600","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1982","1982","100 g/ha","97067","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1982","1982","t","34944","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1983","1983","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1983","1983","100 g/ha","115423","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1983","1983","t","46169","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1984","1984","ha","4000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1984","1984","100 g/ha","100000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1984","1984","t","40000","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1985","1985","ha","3300","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1985","1985","100 g/ha","98818","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1985","1985","t","32610","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1986","1986","ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1986","1986","100 g/ha","131976","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1986","1986","t","65988","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1987","1987","ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1987","1987","100 g/ha","131976","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1987","1987","t","65988","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1988","1988","ha","5000","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1988","1988","100 g/ha","112780","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1988","1988","t","56390","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1989","1989","ha","5200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1989","1989","100 g/ha","110738","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1989","1989","t","57584","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1990","1990","ha","4200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1990","1990","100 g/ha","132624","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1990","1990","t","55702","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1991","1991","ha","4800","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1991","1991","100 g/ha","100977","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1991","1991","t","48469","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1992","1992","ha","4239","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1992","1992","100 g/ha","113653","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1992","1992","t","48175","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1993","1993","ha","4069","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1993","1993","100 g/ha","112590","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1993","1993","t","45810","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1994","1994","ha","4247","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1994","1994","100 g/ha","111711","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1994","1994","t","47443","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1995","1995","ha","5500","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1995","1995","100 g/ha","109944","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1995","1995","t","60469","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1996","1996","ha","5200","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1996","1996","100 g/ha","105079","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1996","1996","t","54641","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1997","1997","ha","5800","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1997","1997","100 g/ha","147491","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1997","1997","t","85545","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1998","1998","ha","5422","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5419","Yield","01343","Apricots","1998","1998","100 g/ha","109998","E","Estimated value",""
"QCL","Crops and livestock products","710","South Africa","5510","Production","01343","Apricots","1998","1998","t","59644","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5312","Area harvested","01343","Apricots","1999","1999","ha","4964","I","Imputed value",""
