Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1990","1990","kg/ha","8.1026","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","1990","1990","t","102296.7945","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1990","1990","kg/ha","7.8089","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","1991","1991","t","322290","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1991","1991","kg/ha","24.4067","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","1991","1991","t","101396.16","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1991","1991","kg/ha","7.6786","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","1991","1991","t","92329.2","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1991","1991","kg/ha","6.992","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","1992","1992","t","326700","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1992","1992","kg/ha","24.2485","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","1992","1992","t","95510.16","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1992","1992","kg/ha","7.089","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","1992","1992","t","94420.8","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1992","1992","kg/ha","7.0081","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","1993","1993","t","370396.35","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1993","1993","kg/ha","26.9654","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","1993","1993","t","118245.816","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1993","1993","kg/ha","8.6085","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","1993","1993","t","97558.2","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1993","1993","kg/ha","7.1024","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","1994","1994","t","337545","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1994","1994","kg/ha","24.522","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","1994","1994","t","96922.8","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1994","1994","kg/ha","7.0412","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","1994","1994","t","97110","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1994","1994","kg/ha","7.0548","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","1995","1995","t","347400","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1995","1995","kg/ha","25.1375","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","1995","1995","t","94176","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1995","1995","kg/ha","6.8145","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","1995","1995","t","105327","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1995","1995","kg/ha","7.6213","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","1996","1996","t","364500","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1996","1996","kg/ha","26.0543","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","1996","1996","t","100434.78","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1996","1996","kg/ha","7.179","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","1996","1996","t","106821","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1996","1996","kg/ha","7.6355","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","1997","1997","t","364950","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1997","1997","kg/ha","25.9843","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","1997","1997","t","88290","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1997","1997","kg/ha","6.2862","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","1997","1997","t","97857","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1997","1997","kg/ha","6.9674","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","1998","1998","t","369450","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1998","1998","kg/ha","26.2767","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","1998","1998","t","85543.2","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1998","1998","kg/ha","6.0842","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","1998","1998","t","118623.6","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1998","1998","kg/ha","8.437","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","1999","1999","t","371700","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","1999","1999","kg/ha","26.3057","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","1999","1999","t","89192.52","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","1999","1999","kg/ha","6.3123","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","1999","1999","t","101890.8","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","1999","1999","kg/ha","7.211","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","2000","2000","t","374310","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2000","2000","kg/ha","26.3654","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","2000","2000","t","73378.8","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2000","2000","kg/ha","5.1686","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","2000","2000","t","102637.8","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2000","2000","kg/ha","7.2295","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","2001","2001","t","353700","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2001","2001","kg/ha","25.1118","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","2001","2001","t","87014.7","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2001","2001","kg/ha","6.1778","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","2001","2001","t","97296.75","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2001","2001","kg/ha","6.9078","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","2002","2002","t","429332.4","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2002","2002","kg/ha","30.4491","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","2002","2002","t","88227.0198","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2002","2002","kg/ha","6.2572","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","2002","2002","t","101986.416","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2002","2002","kg/ha","7.2331","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7275","Cropland nitrogen","5087","Mineral fertilizers","2003","2003","t","378822.15","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7276","Cropland nitrogen per unit area","5087","Mineral fertilizers","2003","2003","kg/ha","27.0587","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7280","Cropland phosphorus","5087","Mineral fertilizers","2003","2003","t","78941.8548","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7281","Cropland phosphorus per unit area","5087","Mineral fertilizers","2003","2003","kg/ha","5.6387","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7282","Cropland potassium","5087","Mineral fertilizers","2003","2003","t","96123.96","E","Estimated value",""
"ESB","Cropland Nutrient Balance","710","South Africa","7283","Cropland potassium per unit area","5087","Mineral fertilizers","2003","2003","kg/ha","6.866","E","Estimated value",""
